date,Steps
2020-09-20,324
2020-09-21,1422
2020-09-22,2560
2020-09-23,1314
2020-09-24,216
2020-09-25,1001
2020-09-26,458
2020-09-27,3939
2020-09-28,2456
2020-09-29,2375
2020-09-30,1289
2020-10-01,487
2020-10-02,2054
2020-10-03,448
2020-10-04,404
2020-10-05,4102
2020-10-06,2920
2020-10-07,1193
2020-10-08,2106
2020-10-09,1481
2020-10-10,1624
2020-10-11,4469
2020-10-12,1954
2020-10-13,566
2020-10-14,2817
2020-10-15,3588
2020-10-16,2413
2020-10-17,87
2020-10-18,67
2020-10-19,3698
2020-10-20,2234
2020-10-21,1431
2020-10-22,1684
2020-10-23,1207
2020-10-24,2525
2020-10-25,194
2020-10-26,252
2020-10-27,453
2020-10-28,304
2020-10-29,2488
2020-10-30,669
2020-10-31,1526
2020-11-01,331
2020-11-02,2180
2020-11-03,605
2020-11-04,1621
2020-11-05,2544
2020-11-06,2777
2020-11-07,320
2020-11-08,255
2020-11-09,734
2020-11-10,700
2020-11-11,352
2020-11-12,2747
2020-11-13,1098
2020-11-14,1051
2020-11-15,504
2020-11-16,1123
2020-11-17,2902
2020-11-18,941
