date,Steps
2019-10-27,8148
2019-10-28,3780
2019-10-29,4202
2019-10-30,2201
2019-10-31,6879
2019-11-01,1378
2019-11-02,2909
2019-11-03,2558
2019-11-04,5671
2019-11-05,8292
2019-11-06,5631
2019-11-07,6928
2019-11-08,1600
2019-11-09,2628
2019-11-10,3265
2019-11-11,2209
2019-11-12,3905
2019-11-13,4868
2019-11-14,4076
2019-11-15,3916
2019-11-16,1310
2019-11-17,1886
2019-11-18,4844
2019-11-19,1770
2019-11-20,3276
2019-11-21,9742
2019-11-22,1973
2019-11-23,2616
2019-11-24,2448
2019-11-25,966
2019-11-26,5871
2019-11-27,2445
2019-11-28,9168
2019-11-29,7033
2019-11-30,3035
2019-12-01,1018
2019-12-02,1993
2019-12-03,2755
2019-12-04,1321
2019-12-05,4454
2019-12-06,1002
2019-12-07,2715
2019-12-08,2306
2019-12-09,5880
2019-12-10,3176
2019-12-11,1691
2019-12-12,3083
2019-12-13,2421
2019-12-14,1851
2019-12-15,2983
2019-12-16,5311
2019-12-17,15334
2019-12-18,5036
2019-12-19,2709
2019-12-20,10000
2019-12-21,1286
2019-12-22,419
2019-12-23,7958
2019-12-24,8858
2019-12-25,258
2019-12-26,1197
2019-12-27,6145
2019-12-28,2313
2019-12-29,393
2019-12-30,6107
2019-12-31,11586
2020-01-01,814
2020-01-02,1973
2020-01-03,6734
2020-01-04,4304
2020-01-05,494
2020-01-06,2297
2020-01-07,4275
2020-01-08,6588
2020-01-09,5386
2020-01-10,1340
2020-01-11,6203
2020-01-12,4707
2020-01-13,3889
2020-01-14,4007
2020-01-15,2898
2020-01-16,4320
2020-01-17,2214
2020-01-18,98
2020-01-19,726
2020-01-20,1252
2020-01-21,3741
2020-01-22,5260
2020-01-23,2662
2020-01-24,1240
2020-01-25,4279
2020-01-26,1661
2020-01-27,2454
2020-01-28,5198
2020-01-29,6435
2020-01-30,2487
2020-01-31,6277
2020-02-01,1300
2020-02-02,2042
2020-02-03,9768
2020-02-04,1056
