date,Steps
2020-10-05,1208
2020-10-06,907
2020-10-07,1055
2020-10-08,1175
2020-10-09,1211
2020-10-10,336
2020-10-11,1210
2020-10-12,2220
2020-10-13,1508
2020-10-14,1874
2020-10-15,1618
2020-10-16,2134
2020-10-17,2322
2020-10-18,511
2020-10-19,2082
2020-10-20,1401
2020-10-21,803
2020-10-22,2236
2020-10-23,1151
2020-10-24,1012
2020-10-25,506
2020-10-26,1515
2020-10-27,510
2020-10-28,1182
2020-10-29,1207
2020-10-30,2839
2020-10-31,3627
2020-11-01,2449
2020-11-02,889
2020-11-03,1330
2020-11-04,722
2020-11-05,585
2020-11-06,376
2020-11-07,857
2020-11-08,421
2020-11-09,688
2020-11-10,1091
2020-11-11,565
2020-11-12,422
2020-11-13,102
2020-11-14,1980
2020-11-15,131
2020-11-16,458
2020-11-17,551
2020-11-18,82
2020-11-19,437
2020-11-20,442
2020-11-21,717
2020-11-22,453
2020-11-23,527
2020-11-24,176
2020-11-25,339
2020-11-26,318
