date,Steps
2019-06-26,3863
2019-06-27,1304
2019-06-28,1483
2019-06-29,6796
2019-06-30,1206
2019-07-01,2385
2019-07-02,4390
2019-07-03,1709
2019-07-04,1890
2019-07-05,3775
2019-07-06,5360
2019-07-07,926
2019-07-08,3102
2019-07-09,1588
2019-07-10,3904
2019-07-11,396
2019-07-12,315
2019-07-13,910
2019-07-14,709
2019-07-15,741
2019-07-16,2619
2019-07-17,3308
2019-07-18,7171
2019-07-19,2127
2019-07-20,1704
2019-07-21,1381
2019-07-22,2506
2019-07-23,1441
2019-07-24,3227
2019-07-25,2142
2019-07-26,2606
2019-07-27,1425
2019-07-28,1906
2019-07-29,2844
2019-07-30,3413
2019-07-31,4316
2019-08-01,6843
2019-08-02,4539
2019-08-03,2356
2019-08-04,1691
2019-08-05,1845
2019-08-06,1095
2019-08-07,2214
2019-08-08,932
2019-08-09,1890
2019-08-10,4464
2019-08-11,761
2019-08-12,6005
2019-08-13,556
2019-08-14,1977
2019-08-15,4791
2019-08-16,1485
2019-08-17,2432
2019-08-18,80
2019-08-19,417
2019-08-20,1778
2019-08-21,4571
2019-08-22,3843
2019-08-23,2991
2019-08-24,2935
2019-08-25,718
2019-08-26,1454
2019-08-27,6940
2019-08-28,6953
2019-08-29,2654
2019-08-30,1572
2019-08-31,1295
2019-09-01,3934
2019-09-02,3954
2019-09-03,2289
2019-09-04,2356
2019-09-05,4193
2019-09-06,2622
2019-09-07,2398
2019-09-08,611
2019-09-09,1572
2019-09-10,2041
2019-09-11,4737
2019-09-12,1871
2019-09-13,2950
2019-09-14,307
2019-09-15,828
2019-09-16,1348
2019-09-17,2688
2019-09-18,6028
2019-09-19,1687
2019-09-20,6027
2019-09-21,2141
2019-09-22,426
2019-09-23,2076
2019-09-24,633
2019-09-25,6697
2019-09-26,6541
2019-09-27,2134
2019-09-28,3037
2019-09-29,2961
2019-09-30,3351
2019-10-01,2299
2019-10-02,608
2019-10-03,3095
2019-10-04,1441
2019-10-05,1418
2019-10-06,702
2019-10-07,2901
2019-10-08,2324
2019-10-09,3207
2019-10-10,3648
2019-10-11,2403
2019-10-12,3837
2019-10-13,667
2019-10-14,5432
2019-10-15,3865
2019-10-16,4386
2019-10-17,5700
2019-10-18,3054
2019-10-19,974
2019-10-20,1932
2019-10-21,1673
2019-10-22,3878
2019-10-23,1705
2019-10-24,3675
2019-10-25,5020
2019-10-26,729
2019-10-27,2226
2019-10-28,1403
2019-10-29,2242
2019-10-30,3255
2019-10-31,2193
2019-11-01,3815
2019-11-02,3321
2019-11-03,3888
2019-11-04,2537
2019-11-05,6005
2019-11-06,2371
2019-11-07,2562
2019-11-08,2514
2019-11-09,4603
2019-11-10,2401
2019-11-11,4251
2019-11-12,4511
2019-11-13,2480
2019-11-14,3395
2019-11-15,1418
2019-11-16,5618
2019-11-17,3049
2019-11-18,2635
2019-11-19,1600
2019-11-20,2239
2019-11-21,685
2019-11-22,1456
2019-11-23,5157
2019-11-24,47
2019-11-25,1245
2019-11-26,894
2019-11-27,1353
2019-11-28,2198
2019-11-29,3163
2019-11-30,4263
2019-12-01,872
2019-12-02,1856
2019-12-03,3797
2019-12-04,1677
2019-12-05,5043
2019-12-06,10499
2019-12-07,25241
2019-12-08,15820
2019-12-09,4741
2019-12-10,2318
2019-12-11,815
2019-12-12,1069
2019-12-13,4698
2019-12-14,2173
2019-12-15,234
2019-12-16,2558
2019-12-17,3685
2019-12-18,2090
2019-12-19,4137
2019-12-20,3194
2019-12-21,122
2019-12-22,6310
2019-12-23,1921
2019-12-24,3105
2019-12-25,3078
2019-12-26,1291
2019-12-27,4725
2019-12-28,639
2019-12-29,1254
2019-12-30,420
2019-12-31,13002
2020-01-01,783
2020-01-02,1463
2020-01-03,1461
2020-01-04,686
2020-01-05,892
2020-01-06,1278
2020-01-07,1459
2020-01-08,2058
2020-01-09,2114
2020-01-10,2481
2020-01-11,1615
2020-01-12,1978
2020-01-13,2428
2020-01-14,1709
2020-01-15,1706
2020-01-16,2391
2020-01-17,6392
2020-01-18,1149
2020-01-19,66
2020-01-20,73
2020-01-21,1722
2020-01-22,2657
2020-01-23,723
2020-01-24,379
2020-01-25,12
2020-01-26,131
2020-01-27,2735
2020-01-28,2124
2020-01-29,3280
2020-01-30,1899
2020-01-31,1834
2020-02-01,1832
2020-02-02,5052
2020-02-03,1597
2020-02-04,2641
2020-02-05,2116
2020-02-06,1668
2020-02-07,2123
2020-02-08,5347
2020-02-09,887
2020-02-10,2530
2020-02-11,1315
2020-02-12,2282
2020-02-13,1713
2020-02-14,1979
2020-02-15,711
2020-02-16,2570
2020-02-17,1635
2020-02-18,1476
2020-02-19,2764
2020-02-20,4280
2020-02-21,2784
2020-02-22,165
2020-02-23,2562
2020-02-24,1871
2020-02-25,1780
2020-02-26,2979
2020-02-27,2474
2020-02-28,1904
2020-02-29,821
2020-03-01,12516
2020-03-02,1458
2020-03-03,2729
2020-03-04,2223
2020-03-05,3907
2020-03-06,2591
2020-03-07,1059
2020-03-08,2916
2020-03-09,2156
2020-03-10,2319
2020-03-11,2981
2020-03-12,1062
2020-03-13,116
2020-03-14,325
2020-03-15,181
2020-03-16,72
2020-03-17,320
2020-03-18,309
2020-03-19,1489
2020-03-20,205
2020-03-21,2473
2020-03-22,117
2020-03-23,85
2020-03-24,1497
2020-03-25,38
2020-03-26,115
2020-03-27,200
2020-03-28,261
2020-03-29,318
2020-03-30,41
2020-03-31,1434
2020-04-01,104
2020-04-02,223
2020-04-03,2093
2020-04-04,100
2020-04-05,93
2020-04-06,207
2020-04-07,120
2020-04-08,1686
2020-04-09,96
2020-04-10,5742
2020-04-11,486
2020-04-12,87
2020-04-13,206
